PLOTID,QuadrantID,Landscape_type,Landscape_type_2,Plot_type,Plot_type_2,Landscape_Plot,BIN_Richness,RL_Richness,BIN_Coleoptera,BIN_Diptera,BIN_Hemiptera,BIN_Hymenoptera,BIN_Lepidoptera,BIN_Orthoptera,BIN_Rest,Visit,Date start,Date end,Day start,Day end,Day mean,Duration,Biomass,Biomass_per_day,Excluded,Average_temperature,Average_humidity,Long-Term Mean Annual Precipitation,Long-Term Mean Annual Average Near Surface Temperature,point_x,point_y,Elevation
6533_4_G,6533_4,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,11.06.2019,148,162,155,14,"52,04","3,72",2,NA,NA,8285666667,9065,3665985085,5480910068,354
6533_4_G,6533_4,Semi-natural,a,meadow,b,a_b,511,13,29,309,25,88,43,6,6,7,11.06.2019,25.06.2019,162,176,169,14,"46,6","3,33",0,2123830278,7678275278,8285666667,9065,3665985085,5480910068,354
6533_4_G,6533_4,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,25.06.2019,12.07.2019,176,193,1845,17,"102,53","6,03",0,2033183333,7032302778,8285666667,9065,3665985085,5480910068,354
6533_4_G,6533_4,Semi-natural,a,meadow,b,a_b,595,21,22,330,20,140,55,10,8,9,12.07.2019,29.07.2019,193,210,2015,17,"66,22","3,9",0,2089275694,785616412,8285666667,9065,3665985085,5480910068,354
6533_4_G,6533_4,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"32,32","2,31",0,1936241389,85357475,8285666667,9065,3665985085,5480910068,354
6533_4_U,6533_4,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13.04.2019,29.04.2019,103,119,111,16,"10,95","0,68",0,122568848,5607879902,8146666667,8936111111,3666850564,5477502228,393
6533_4_U,6533_4,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,14.05.2019,119,134,1265,15,"8,52","0,57",0,9080278646,7530288542,8146666667,8936111111,3666850564,5477502228,393
6533_4_U,6533_4,Semi-natural,a,settlement,d,a_d,320,3,20,211,10,68,7,0,1,5,14.05.2019,28.05.2019,134,148,141,14,"15,52","1,108571429",0,1323102222,7752319167,8146666667,8936111111,3666850564,5477502228,393
6533_4_U,6533_4,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,11.06.2019,148,162,155,14,"47,78","3,41",2,NA,NA,8146666667,8936111111,3666850564,5477502228,393
6533_4_U,6533_4,Semi-natural,a,settlement,d,a_d,482,9,31,313,28,78,21,1,5,7,11.06.2019,25.06.2019,162,176,169,14,"62,9","4,49",0,2105991389,7193218611,8146666667,8936111111,3666850564,5477502228,393
6533_4_U,6533_4,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,25.06.2019,12.07.2019,176,193,1845,17,"59,24","3,48",0,2096194213,5821458102,8146666667,8936111111,3666850564,5477502228,393
6533_4_U,6533_4,Semi-natural,a,settlement,d,a_d,431,13,13,252,11,110,32,4,4,9,12.07.2019,29.07.2019,193,210,2015,17,"46,41","2,73",0,2135120602,7076878472,8146666667,8936111111,3666850564,5477502228,393
6533_4_U,6533_4,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"24,8","1,77",0,1969597222,81678425,8146666667,8936111111,3666850564,5477502228,393
6836_3_A,6836_3,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11.04.2019,02.05.2019,101,122,1115,21,"24,04","1,14",0,107577197,5836905114,8269666667,8335833333,3698600829,5447045652,542
6836_3_A,6836_3,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,15.05.2019,122,135,1285,13,"6,13","0,47",0,8040651786,7326357738,8269666667,8335833333,3698600829,5447045652,542
6836_3_A,6836_3,Agricultural,b,arable field,c,b_c,264,2,18,173,9,46,9,0,3,5,15.05.2019,27.05.2019,135,147,141,12,"19,9","1,658333333",0,1305279808,7704369231,8269666667,8335833333,3698600829,5447045652,542
6836_3_A,6836_3,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,13.06.2019,147,164,1555,17,"33,72","1,98",0,1809632407,7013190509,8269666667,8335833333,3698600829,5447045652,542
6836_3_A,6836_3,Agricultural,b,arable field,c,b_c,313,7,20,194,9,55,22,4,4,7,13.06.2019,26.06.2019,164,177,1705,13,"69,5","5,35",0,2134147917,7025788393,8269666667,8335833333,3698600829,5447045652,542
6836_3_A,6836_3,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,12.07.2019,177,193,185,16,"83,01","5,19",0,2055817402,5557630637,8269666667,8335833333,3698600829,5447045652,542
6836_3_A,6836_3,Agricultural,b,arable field,c,b_c,315,3,14,192,6,54,35,4,3,9,12.07.2019,29.07.2019,193,210,2015,17,"72,45","4,26",0,2122553472,6739463194,8269666667,8335833333,3698600829,5447045652,542
6836_3_A,6836_3,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"38,6","2,76",0,1916699722,7895622222,8269666667,8335833333,3698600829,5447045652,542
6836_3_F,6836_3,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11.04.2019,02.05.2019,101,122,1115,21,26,"1,24",0,108437178,5770456818,8376666667,8273611111,3698131112,5448708225,570
6836_3_F,6836_3,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,15.05.2019,122,135,1285,13,"8,36","0,64",0,7760083333,7566984821,8376666667,8273611111,3698131112,5448708225,570
6836_3_F,6836_3,Agricultural,b,forest,a,b_a,203,3,7,128,11,37,11,0,7,5,15.05.2019,27.05.2019,135,147,141,12,"20,03","1,669166667",0,1239432372,7990388141,8376666667,8273611111,3698131112,5448708225,570
6836_3_F,6836_3,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,13.06.2019,147,164,1555,17,"47,75","2,81",0,1704492824,7118847454,8376666667,8273611111,3698131112,5448708225,570
6836_3_F,6836_3,Agricultural,b,forest,a,b_a,332,4,16,194,6,63,37,5,3,7,13.06.2019,26.06.2019,164,177,1705,13,"60,5","4,65",0,198739375,7447053869,8376666667,8273611111,3698131112,5448708225,570
6836_3_F,6836_3,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,12.07.2019,177,193,185,16,"152,49","9,53",0,1980734069,5555229412,8376666667,8273611111,3698131112,5448708225,570
6836_3_F,6836_3,Agricultural,b,forest,a,b_a,524,13,20,328,13,87,54,11,3,9,12.07.2019,29.07.2019,193,210,2015,17,"95,63","5,63",0,2006571528,7031326157,8376666667,8273611111,3698131112,5448708225,570
6836_3_F,6836_3,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"33,22","2,37",0,1828787778,82255,8376666667,8273611111,3698131112,5448708225,570
6836_3_G,6836_3,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11.04.2019,02.05.2019,101,122,1115,21,"18,57","0,88",0,1088826326,5799849432,8272,8301111111,3697298399,5447297976,565
6836_3_G,6836_3,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,15.05.2019,122,135,1285,13,"14,47","1,11",0,8373247024,7424828274,8272,8301111111,3697298399,5447297976,565
6836_3_G,6836_3,Agricultural,b,meadow,b,b_b,324,6,24,193,17,62,16,0,8,5,15.05.2019,27.05.2019,135,147,141,12,"15,33","1,2775",0,1271698077,796919391,8272,8301111111,3697298399,5447297976,565
6836_3_G,6836_3,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,13.06.2019,147,164,1555,17,"52,54","3,09",0,1762533565,718277963,8272,8301111111,3697298399,5447297976,565
6836_3_G,6836_3,Agricultural,b,meadow,b,b_b,351,10,21,188,5,87,32,8,7,7,13.06.2019,26.06.2019,164,177,1705,13,"61,6","4,74",0,2038117857,7420285417,8272,8301111111,3697298399,5447297976,565
6836_3_G,6836_3,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,12.07.2019,177,193,185,16,"90,61","5,66",0,2052115686,5823897304,8272,8301111111,3697298399,5447297976,565
6836_3_G,6836_3,Agricultural,b,meadow,b,b_b,436,8,30,219,19,96,43,9,8,9,12.07.2019,29.07.2019,193,210,2015,17,"79,56","4,68",0,2085652546,7110048611,8272,8301111111,3697298399,5447297976,565
6836_3_G,6836_3,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"15,95","1,14",0,1915814167,8146037778,8272,8301111111,3697298399,5447297976,565
6934_1_A,6934_1,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,8341,8583611111,3674883356,5439011242,523
6934_1_A,6934_1,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,17.05.2019,122,137,1295,15,"15,21","1,01",2,NA,NA,8341,8583611111,3674883356,5439011242,523
6934_1_A,6934_1,Agricultural,b,arable field,c,b_c,178,1,11,122,4,29,8,0,1,5,17.05.2019,28.05.2019,137,148,1425,11,"32,35","2,940909091",2,NA,NA,8341,8583611111,3674883356,5439011242,523
6934_1_A,6934_1,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,13.06.2019,148,164,156,16,"61,72","3,86",2,NA,NA,8341,8583611111,3674883356,5439011242,523
6934_1_A,6934_1,Agricultural,b,arable field,c,b_c,333,6,17,181,9,87,28,7,2,7,13.06.2019,28.06.2019,164,179,1715,15,"76,6","5,11",2,NA,NA,8341,8583611111,3674883356,5439011242,523
6934_1_A,6934_1,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,28.06.2019,15.07.2019,179,196,1875,17,"96,94","5,7",2,NA,NA,8341,8583611111,3674883356,5439011242,523
6934_1_A,6934_1,Agricultural,b,arable field,c,b_c,361,6,30,182,14,76,36,10,4,9,15.07.2019,31.07.2019,196,212,204,16,"86,9","5,43",2,NA,NA,8341,8583611111,3674883356,5439011242,523
6934_1_A,6934_1,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,13.08.2019,212,225,2185,13,"59,66","4,59",2,NA,NA,8341,8583611111,3674883356,5439011242,523
6934_1_F,6934_1,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,25.04.2019,02.05.2019,115,122,1185,7,"16,21","2,32",0,9891255208,749224375,6907333333,9151111111,3673024608,5437401296,506
6934_1_F,6934_1,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,17.05.2019,122,137,1295,15,"27,43","1,83",0,8428229167,752536276,6907333333,9151111111,3673024608,5437401296,506
6934_1_F,6934_1,Agricultural,b,forest,a,b_a,339,6,15,228,8,59,24,0,3,5,17.05.2019,28.05.2019,137,148,1425,11,"31,06","2,823636364",0,1380749306,7893296528,6907333333,9151111111,3673024608,5437401296,506
6934_1_F,6934_1,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,13.06.2019,148,164,156,16,"59,86","3,74",0,1760738235,6933496078,6907333333,9151111111,3673024608,5437401296,506
6934_1_F,6934_1,Agricultural,b,forest,a,b_a,297,13,15,158,9,57,48,3,4,7,13.06.2019,28.06.2019,164,179,1715,15,"97,7","6,51",0,2091847135,6984305469,6907333333,9151111111,3673024608,5437401296,506
6934_1_F,6934_1,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,28.06.2019,15.07.2019,179,196,1875,17,97,"5,71",0,1899783333,6116976157,6907333333,9151111111,3673024608,5437401296,506
6934_1_F,6934_1,Agricultural,b,forest,a,b_a,447,23,17,257,20,67,66,6,6,9,15.07.2019,31.07.2019,196,212,204,16,"70,98","4,44",0,2165802451,6659542892,6907333333,9151111111,3673024608,5437401296,506
6934_1_F,6934_1,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,13.08.2019,212,225,2185,13,"24,01","1,85",0,1841329464,8142510417,6907333333,9151111111,3673024608,5437401296,506
6934_1_G,6934_1,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7946666667,8728055556,3673616426,5438781068,465
6934_1_G,6934_1,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,17.05.2019,122,137,1295,15,"17,84","1,19",0,8835416667,7616659896,7946666667,8728055556,3673616426,5438781068,465
6934_1_G,6934_1,Agricultural,b,meadow,b,b_b,382,19,33,202,10,88,38,1,7,5,17.05.2019,28.05.2019,137,148,1425,11,"60,98","5,543636364",0,1416662847,7925034028,7946666667,8728055556,3673616426,5438781068,465
6934_1_G,6934_1,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,13.06.2019,148,164,156,16,"60,09","3,76",0,1793314706,7167053676,7946666667,8728055556,3673616426,5438781068,465
6934_1_G,6934_1,Agricultural,b,meadow,b,b_b,455,20,41,211,22,85,79,7,6,7,13.06.2019,28.06.2019,164,179,1715,15,"100,5","6,7",0,2140416146,7238688542,7946666667,8728055556,3673616426,5438781068,465
6934_1_G,6934_1,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,28.06.2019,15.07.2019,179,196,1875,17,"72,01","4,24",0,1865402546,6553025926,7946666667,8728055556,3673616426,5438781068,465
6934_1_G,6934_1,Agricultural,b,meadow,b,b_b,561,31,45,268,18,124,88,5,5,9,15.07.2019,31.07.2019,196,212,204,16,"56,38","3,52",0,2146935049,6927352206,7946666667,8728055556,3673616426,5438781068,465
6934_1_G,6934_1,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,13.08.2019,212,225,2185,13,"27,01","2,08",0,1867046131,8135159524,7946666667,8728055556,3673616426,5438781068,465
6938_4_A,6938_4,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18.04.2019,04.05.2019,108,124,116,16,"78,24","4,89",0,1174844853,6057977206,6539666667,9454444444,3727708668,5438832559,343
6938_4_A,6938_4,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,04.05.2019,18.05.2019,124,138,131,14,"10,26","0,732857143",0,9259047222,6938262222,6539666667,9454444444,3727708668,5438832559,343
6938_4_A,6938_4,Urban,c,arable field,c,c_c,495,13,13,314,17,111,31,1,5,5,18.05.2019,05.06.2019,138,156,147,18,"34,6","1,922222222",0,1623294298,6982866228,6539666667,9454444444,3727708668,5438832559,343
6938_4_A,6938_4,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,05.06.2019,20.06.2019,156,171,1635,15,"64,91","4,33",0,2019769531,6552920833,6539666667,9454444444,3727708668,5438832559,343
6938_4_A,6938_4,Urban,c,arable field,c,c_c,345,8,9,210,13,72,28,3,6,7,20.06.2019,07.07.2019,171,188,1795,17,"90,6","5,33",0,2164443287,6368846528,6539666667,9454444444,3727708668,5438832559,343
6938_4_A,6938_4,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,07.07.2019,22.07.2019,188,203,1955,15,NA,NA,1,1870160417,6483207031,6539666667,9454444444,3727708668,5438832559,343
6938_4_A,6938_4,Urban,c,arable field,c,c_c,365,6,15,201,15,85,28,4,8,9,22.07.2019,01.08.2019,203,213,208,10,"33,57","3,36",0,2335194697,6407809848,6539666667,9454444444,3727708668,5438832559,343
6938_4_A,6938_4,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,01.08.2019,14.08.2019,213,226,2195,13,"23,54","1,81",0,1967517857,7279506845,6539666667,9454444444,3727708668,5438832559,343
6938_4_G,6938_4,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18.04.2019,04.05.2019,108,124,116,16,"17,41","1,09",0,1306125245,619012402,6803,9281666667,3727315527,5438832011,363
6938_4_G,6938_4,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,04.05.2019,18.05.2019,124,138,131,14,"5,46","0,39",0,9531727778,7431159444,6803,9281666667,3727315527,5438832011,363
6938_4_G,6938_4,Urban,c,meadow,b,c_b,366,11,27,201,22,78,28,0,5,5,18.05.2019,05.06.2019,138,156,147,18,"59,19","3,288333333",0,1699286623,7314829825,6803,9281666667,3727315527,5438832011,363
6938_4_G,6938_4,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,05.06.2019,20.06.2019,156,171,1635,15,"65,58","4,37",0,2078117188,6758009115,6803,9281666667,3727315527,5438832011,363
6938_4_G,6938_4,Urban,c,meadow,b,c_b,433,16,23,230,11,110,50,4,2,7,20.06.2019,07.07.2019,171,188,1795,17,133,"7,82",0,2240464352,6411721296,6803,9281666667,3727315527,5438832011,363
6938_4_G,6938_4,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,07.07.2019,22.07.2019,188,203,1955,15,NA,NA,1,1914114323,6813242708,6803,9281666667,3727315527,5438832011,363
6938_4_G,6938_4,Urban,c,meadow,b,c_b,363,13,15,188,10,87,41,7,8,9,22.07.2019,01.08.2019,203,213,208,10,"21,53","2,15",0,2376252652,6575145455,6803,9281666667,3727315527,5438832011,363
6938_4_G,6938_4,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,01.08.2019,14.08.2019,213,226,2195,13,"25,45","1,96",0,1990069048,7599649107,6803,9281666667,3727315527,5438832011,363
6938_4_U,6938_4,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18.04.2019,04.05.2019,108,124,116,16,"30,79","1,92",0,1297375,5611533824,6999666667,93825,3726630,5434285509,365
6938_4_U,6938_4,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,04.05.2019,18.05.2019,124,138,131,14,"18,15","1,296428571",0,9625175,6694607222,6999666667,93825,3726630,5434285509,365
6938_4_U,6938_4,Urban,c,settlement,d,c_d,493,14,26,313,22,88,31,3,8,5,18.05.2019,05.06.2019,138,156,147,18,"25,92","1,44",0,1689039912,6676032018,6999666667,93825,3726630,5434285509,365
6938_4_U,6938_4,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,05.06.2019,20.06.2019,156,171,1635,15,"45,37","3,02",0,2059795313,6214911719,6999666667,93825,3726630,5434285509,365
6938_4_U,6938_4,Urban,c,settlement,d,c_d,387,13,13,243,22,60,33,2,8,7,20.06.2019,07.07.2019,171,188,1795,17,92,"5,41",0,2238017361,5814312037,6999666667,93825,3726630,5434285509,365
6938_4_U,6938_4,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,07.07.2019,22.07.2019,188,203,1955,15,NA,NA,1,1929211719,6152224219,6999666667,93825,3726630,5434285509,365
6938_4_U,6938_4,Urban,c,settlement,d,c_d,454,14,15,250,19,109,41,2,8,9,22.07.2019,01.08.2019,203,213,208,10,"44,06","4,41",0,2356270833,6161468939,6999666667,93825,3726630,5434285509,365
6938_4_U,6938_4,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,01.08.2019,14.08.2019,213,226,2195,13,"30,23","2,33",0,1959612798,7209208631,6999666667,93825,3726630,5434285509,365
6945_2_F,6945_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1401833333,4966944444,3814480953,5447639866,1122
6945_2_F,6945_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,17.05.2019,122,137,1295,15,"0,66","0,044",0,4142611979,8495118229,1401833333,4966944444,3814480953,5447639866,1122
6945_2_F,6945_2,Semi-natural,a,forest,a,a_a,164,2,7,119,3,24,7,1,3,5,17.05.2019,31.05.2019,137,151,144,14,"15,77","1,126428571",0,9841769444,8437181667,1401833333,4966944444,3814480953,5447639866,1122
6945_2_F,6945_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,31.05.2019,13.06.2019,151,164,1575,13,"63,44","4,88",0,164461131,6980111905,1401833333,4966944444,3814480953,5447639866,1122
6945_2_F,6945_2,Semi-natural,a,forest,a,a_a,356,4,24,202,13,83,29,1,3,7,13.06.2019,27.06.2019,164,178,171,14,"65,4","4,67",0,1771296944,7458922778,1401833333,4966944444,3814480953,5447639866,1122
6945_2_F,6945_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,14.07.2019,178,195,1865,17,"55,12","3,24",0,1544300463,6410858102,1401833333,4966944444,3814480953,5447639866,1122
6945_2_F,6945_2,Semi-natural,a,forest,a,a_a,457,10,12,259,25,107,35,6,7,9,14.07.2019,31.07.2019,195,212,2035,17,"54,06","3,18",0,1732421528,7411503935,1401833333,4966944444,3814480953,5447639866,1122
6945_2_F,6945_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,15.08.2019,212,227,2195,15,"19,48","1,3",0,1447847396,8729257813,1401833333,4966944444,3814480953,5447639866,1122
6945_2_G,6945_2,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,11533,7490277778,3812201268,5444177255,656
6945_2_G,6945_2,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,17.05.2019,122,137,1295,15,"24,25","1,616666667",0,6878984375,8137666927,11533,7490277778,3812201268,5444177255,656
6945_2_G,6945_2,Semi-natural,a,meadow,b,a_b,264,4,12,202,4,27,9,1,6,5,17.05.2019,31.05.2019,137,151,144,14,"56,32","4,022857143",0,1210936667,8411054722,11533,7490277778,3812201268,5444177255,656
6945_2_G,6945_2,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,31.05.2019,13.06.2019,151,164,1575,13,"90,3","6,95",0,180233869,737031875,11533,7490277778,3812201268,5444177255,656
6945_2_G,6945_2,Semi-natural,a,meadow,b,a_b,490,13,22,319,15,69,37,5,14,7,13.06.2019,27.06.2019,164,178,171,14,"84,5","6,04",0,196897,7619643889,11533,7490277778,3812201268,5444177255,656
6945_2_G,6945_2,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,14.07.2019,178,195,1865,17,"49,07","2,89",0,1746361806,6556221528,11533,7490277778,3812201268,5444177255,656
6945_2_G,6945_2,Semi-natural,a,meadow,b,a_b,569,8,22,324,19,140,29,8,15,9,14.07.2019,31.07.2019,195,212,2035,17,"34,63","2,04",0,1884637037,7740814583,11533,7490277778,3812201268,5444177255,656
6945_2_G,6945_2,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,15.08.2019,212,227,2195,15,"21,61","1,44",0,1651472396,8671361458,11533,7490277778,3812201268,5444177255,656
6945_2_N,6945_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1349033333,6330277778,3815491005,5444842071,932
6945_2_N,6945_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,17.05.2019,122,137,1295,15,"2,48","0,165333333",0,6018955729,8077626042,1349033333,6330277778,3815491005,5444842071,932
6945_2_N,6945_2,Semi-natural,a,forest,a,a_a,299,5,23,201,6,47,9,0,10,5,17.05.2019,31.05.2019,137,151,144,14,"16,53","1,180714286",0,11758775,8016711111,1349033333,6330277778,3815491005,5444842071,932
6945_2_N,6945_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,31.05.2019,13.06.2019,151,164,1575,13,"40,02","3,08",0,1884920536,6259760714,1349033333,6330277778,3815491005,5444842071,932
6945_2_N,6945_2,Semi-natural,a,forest,a,a_a,493,11,44,296,13,99,25,4,5,7,13.06.2019,27.06.2019,164,178,171,14,"50,4","3,6",0,2031385,6713487778,1349033333,6330277778,3815491005,5444842071,932
6945_2_N,6945_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,14.07.2019,178,195,1865,17,"26,65","1,57",0,1773131019,5851506713,1349033333,6330277778,3815491005,5444842071,932
6945_2_N,6945_2,Semi-natural,a,forest,a,a_a,515,11,16,351,17,93,22,2,8,9,14.07.2019,31.07.2019,195,212,2035,17,"44,04","2,59",0,1960336806,6878563194,1349033333,6330277778,3815491005,5444842071,932
6945_2_N,6945_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,31.07.2019,15.08.2019,212,227,2195,15,"28,23","1,88",0,1666177604,8100379167,1349033333,6330277778,3815491005,5444842071,932
7036_4_A,7036_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10.04.2019,02.05.2019,100,122,111,22,"39,52","1,8",0,1220506522,620284529,7585,8981944444,3705997369,5426857545,462
7036_4_A,7036_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,15.05.2019,122,135,1285,13,"9,28","0,71",0,8259443452,7513258036,7585,8981944444,3705997369,5426857545,462
7036_4_A,7036_4,Semi-natural,a,arable field,c,a_c,272,5,21,183,9,41,10,2,4,5,15.05.2019,28.05.2019,135,148,1415,13,"33,02","2,54",0,1266125298,7897068452,7585,8981944444,3705997369,5426857545,462
7036_4_A,7036_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28.05.2019,12.06.2019,148,163,1555,15,"46,28","3,09",0,1739040625,7173116927,7585,8981944444,3705997369,5426857545,462
7036_4_A,7036_4,Semi-natural,a,arable field,c,a_c,264,5,8,176,11,39,14,4,6,7,12.06.2019,26.06.2019,163,177,170,14,"90,8","6,49",0,2097731944,8034623611,7585,8981944444,3705997369,5426857545,462
7036_4_A,7036_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,12.07.2019,177,193,185,16,"107,41","6,71",0,2075745833,7453033824,7585,8981944444,3705997369,5426857545,462
